"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2018-19","2019",201801,"Winter",22456,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",14,0.388888889,4,"2019","500 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Winter",60575,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,6,"2018","600 level course","Law"
"2018-19","2019",201802,"Fall",50430,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",260,7.222222222,64,"2018","600 level course","Law"
"2014-15","2015",201401,"Winter",21674,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",8,0.222222222,2,"2015","500 level course","Conflict & Dispute Resolution"
"2016-17","2017",201601,"Spring",31727,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2017","600 level course","Law"
"2015-16","2016",201502,"Spring",60809,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2016","700 level course","Law"
"2014-15","2015",201402,"Spring",60302,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,8,"2015","600 level course","Law"
"2018-19","2019",201801,"Fall",13518,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",244,4.977777778,55,"2018","100 level course","Law"
"2014-15","2015",201401,"Spring",60515,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",29,0.805555556,6,"2015","700 level course","Law"
"2013-14","2014",201303,"Winter",60276,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",47,1.333333333,35,"2014","700 level course","Law"
"2016-17","2017",201603,"Spring",60471,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2017","600 level course","Law"
"2014-15","2015",201401,"Winter",23455,"L","I","Regular","Undergraduate","Graduate","0","0","0","600/700","Upper Division",1,0.0277778,1,"2015","600 level course","Law"
"2016-17","2017",201603,"Spring",60513,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",120,3.333333333,22,"2017","700 level course","Law"
"2014-15","2015",201402,"Fall",50399,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",112,3.083333333,36,"2014","600 level course","Law"
"2018-19","2019",201802,"Winter",60578,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2019","600 level course","Law"
"2015-16","2016",201501,"Winter",60791,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",117,3.305555556,39,"2016","600 level course","Law"
"2016-17","2017",201603,"Fall",50346,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,42,"2016","700 level course","Law"
"2019-20","2020",201901,"Winter",23484,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",252,5.955555556,66,"2020","100 level course","Law"
"2018-19","2019",201801,"Fall",13520,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",160,3.733333333,41,"2018","100 level course","Law"
"2019-20","2020",201901,"Fall",50649,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",57,1.583333333,19,"2019","600 level course","Law"
"2017-18","2018",201702,"Winter",60626,"S","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2018","700 level course","Law"
"2015-16","2016",201501,"Winter",60811,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,3,"2016","700 level course","Law"
"2017-18","2018",201703,"Fall",50526,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",81,2.25,27,"2017","600 level course","Law"
"2017-18","2018",201701,"Winter",60567,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2018","600 level course","Law"
"2014-15","2015",201401,"Winter",60481,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2015","700 level course","Law"
"2017-18","2018",201703,"Spring",36553,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",68,1.511111111,18,"2018","200 level course","Law"
"2014-15","2015",201402,"Winter",21682,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2015","600 level course","Conflict & Dispute Resolution"
"2013-14","2015",201304,"Summer",70825,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,7,"2014","700 level course","Law"
"2015-16","2016",201501,"Spring",60810,"S","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",15,0.416666667,5,"2016","700 level course","Law"
"2017-18","2018",201702,"Spring",60623,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",114,3.111111111,38,"2018","700 level course","Law"
"2016-17","2018",201604,"Summer",70424,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",64,1.777777778,9,"2017","700 level course","Law"
"2016-17","2017",201602,"Fall",17146,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2016","100 level course","Law"
"2017-18","2018",201701,"Spring",60544,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.208333333,9,"2018","600 level course","Law"
"2019-20","2020",201902,"Winter",23484,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",52,1.244444444,12,"2020","200 level course","Law"
"2019-20","2020",201901,"Fall",50647,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",138,3.833333333,47,"2019","600 level course","Law"
"2016-17","2017",201603,"Spring",60500,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,3,"2017","700 level course","Law"
"2015-16","2016",201503,"Fall",50671,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",222,6.25,70,"2015","600 level course","Law"
"2017-18","2018",201702,"Spring",36746,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2018","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Fall",50296,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",208,4.533333333,49,"2016","600 level course","Law"
"2014-15","2015",201403,"Winter",60314,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,6,"2015","600 level course","Law"
"2017-18","2018",201703,"Fall",50515,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",288,7.777777778,71,"2017","600 level course","Law"
"2016-17","2017",201603,"Winter",60542,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2017","600 level course","Law"
"2015-16","2016",201503,"Winter",60829,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,3,"2016","600 level course","Law"
"2016-17","2017",201603,"Spring",31717,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",6,0.166666667,2,"2017","500 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Spring",60409,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",5,0.138888889,5,"2015","600 level course","Law"
"2017-18","2018",201703,"Winter",27525,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",36,1,10,"2018","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Fall",50722,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2019","600 level course","Law"
"2017-18","2018",201701,"Fall",50551,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,12,"2017","600 level course","Law"
"2015-16","2016",201503,"Fall",50660,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2015","600 level course","Law"
"2015-16","2016",201502,"Fall",50576,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0222222,1,"2015","600 level course","Law"
"2017-18","2018",201703,"Spring",60527,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,15,"2018","600 level course","Law"
"2013-14","2014",201302,"Winter",24701,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Law"
"2019-20","2020",201901,"Fall",11752,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Spring",37055,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",104,2.222222222,25,"2016","300 level course","Law"
"2016-17","2017",201603,"Winter",21880,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",51,1.416666667,17,"2017","600 level course","Conflict & Dispute Resolution"
"2016-17","2018",201604,"Summer",70434,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,3,"2017","700 level course","Law"
"2018-19","2019",201803,"Fall",17174,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",30,0.833333333,10,"2018","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Fall",50585,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",26,0.722222222,14,"2017","700 level course","Law"
"2016-17","2017",201601,"Fall",16929,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",14,0.311111111,7,"2016","100 level course","Law"
"2015-16","2016",201503,"Winter",60777,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",141,3.916666667,43,"2016","600 level course","Law"
"2016-17","2017",201603,"Winter",21879,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",23,0.611111111,22,"2017","600 level course","Conflict & Dispute Resolution"
"2018-19","2020",201804,"Summer",70249,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,4,"2019","700 level course","Law"
"2016-17","2017",201601,"Fall",50310,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",156,4.25,51,"2016","600 level course","Law"
"2017-18","2018",201703,"Fall",13529,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2017","600 level course","Law"
"2017-18","2018",201703,"Winter",22377,"L","I","Regular","Graduate","Graduate","1","1","1","500","Law",4,0.111111111,1,"2018","500 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Fall",50320,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,8,"2014","600 level course","Law"
"2019-20","2020",201901,"Fall",50708,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2019","700 level course","Law"
"2015-16","2016",201503,"Spring",60828,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,4,"2016","600 level course","Law"
"2016-17","2017",201601,"Spring",60546,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,9,"2017","700 level course","Law"
"2017-18","2018",201701,"Winter",26746,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Law"
"2017-18","2018",201703,"Winter",60664,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,30,"2018","600 level course","Law"
"2016-17","2017",201602,"Fall",50345,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,9,"2016","700 level course","Law"
"2017-18","2018",201702,"Spring",60568,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2018","600 level course","Law"
"2017-18","2019",201704,"Summer",40676,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2018","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Winter",22466,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2019","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Fall",11801,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",19,0.527777778,9,"2018","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Spring",60606,"E","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,2,"2019","700 level course","Law"
"2014-15","2015",201401,"Fall",17266,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",48,1.066666667,12,"2014","100 level course","Law"
"2014-15","2015",201401,"Winter",60454,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,3,"2015","600 level course","Law"
"2015-16","2016",201502,"Spring",60752,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",240,6.666666667,60,"2016","600 level course","Law"
"2016-17","2017",201601,"Spring",31719,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",7,0.194444444,2,"2017","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Spring",60500,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2017","700 level course","Law"
"2017-18","2018",201701,"Fall",50520,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",288,7.777777778,71,"2017","600 level course","Law"
"2014-15","2016",201404,"Summer",70044,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,6,"2015","700 level course","Law"
"2016-17","2017",201603,"Winter",60511,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2017","700 level course","Law"
"2017-18","2018",201701,"Winter",60532,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2018","600 level course","Law"
"2017-18","2018",201702,"Spring",60618,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2018","700 level course","Law"
"2015-16","2016",201503,"Spring",60775,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",81,2.25,27,"2016","600 level course","Law"
"2017-18","2018",201702,"Winter",60611,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,9,"2018","600 level course","Law"
"2013-14","2014",201303,"Spring",60175,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,17,"2014","600 level course","Law"
"2018-19","2019",201801,"Winter",60595,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2019","700 level course","Law"
"2017-18","2018",201703,"Fall",13523,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,3,"2017","300 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Fall",50696,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,32,"2015","700 level course","Law"
"2014-15","2015",201401,"Winter",60351,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.074074074,1,"2015","600 level course","Law"
"2013-14","2014",201302,"Spring",60273,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",64,1.777777778,34,"2014","700 level course","Law"
"2015-16","2016",201503,"Spring",31693,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",34,0.944444444,17,"2016","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Spring",60491,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",29,0.805555556,5,"2015","700 level course","Law"
"2014-15","2016",201404,"Summer",70042,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,4,"2015","700 level course","Law"
"2017-18","2018",201703,"Fall",11806,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",18,0.5,19,"2017","600 level course","Conflict & Dispute Resolution"
