"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2018-19","2019",201801,"Winter",24523,"L","I","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Doctoral",1,0.037037,1,"2019","300 level course","Music"
"2018-19","2019",201802,"Winter",25101,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",284,6.222222222,70,"2019","300 level course","Music"
"2016-17","2017",201601,"Fall",14200,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","300 level course","Music"
"2019-20","2020",201902,"Winter",24080,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2020","200 level course","Music"
"2017-18","2018",201701,"Spring",34209,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",18,0.4,9,"2018","300 level course","Music"
"2018-19","2019",201802,"Spring",34001,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,3,"2019","600 level course","Music"
"2019-20","2020",201902,"Winter",23957,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",120,2.666666667,30,"2020","200 level course","Music"
"2016-17","2017",201602,"Spring",31778,"E","I","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,2,"2017","500 level course","Dance"
"2015-16","2016",201503,"Fall",14510,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,3,"2015","100 level course","Music"
"2014-15","2015",201402,"Spring",34396,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",14,0.311111111,7,"2015","100 level course","Music"
"2014-15","2015",201401,"Spring",34389,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",3,0.066666667,3,"2015","200 level course","Music"
"2018-19","2019",201803,"Fall",14073,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","Music"
"2013-14","2014",201303,"Spring",36807,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2014","600 level course","Music"
"2018-19","2019",201802,"Spring",37017,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","100 level course","Music"
"2014-15","2015",201401,"Fall",14695,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,5,"2014","400 level course","Music"
"2016-17","2017",201602,"Fall",14362,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2016","600 level course","Music"
"2016-17","2017",201601,"Spring",33811,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2017","200 level course","Music"
"2017-18","2018",201703,"Winter",24608,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","Music"
"2017-18","2018",201702,"Spring",36829,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",9,0.333333333,3,"2018","600 level course","Music"
"2014-15","2015",201403,"Spring",31685,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,7,"2015","300 level course","Dance"
"2018-19","2019",201803,"Spring",33807,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","200 level course","Music"
"2015-16","2016",201503,"Fall",13993,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",6,0.166666667,2,"2015","500 level course","Music"
"2016-17","2017",201601,"Winter",24509,"L","I","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",16,0.444444444,4,"2017","300 level course","Music"
"2018-19","2019",201803,"Spring",33607,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2019","400 level course","Music"
"2017-18","2018",201703,"Spring",34139,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",18,0.4,6,"2018","200 level course","Music"
"2017-18","2018",201703,"Winter",24404,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2018","300 level course","Music"
"2017-18","2018",201703,"Winter",27574,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,1,"2018","500 level course","Music"
"2018-19","2019",201801,"Spring",37037,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2019","600 level course","Music"
"2014-15","2015",201403,"Winter",24405,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2016-17","2017",201602,"Fall",11782,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","400 level course","Dance"
"2014-15","2015",201403,"Spring",34205,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2015","600 level course","Music"
"2018-19","2019",201801,"Spring",33724,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2014-15","2015",201403,"Fall",14613,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",9,0.2,9,"2014","100 level course","Music"
"2015-16","2016",201503,"Winter",24357,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2016","700 level course","Music"
"2018-19","2019",201803,"Winter",24620,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,4,"2019","100 level course","Music"
"2018-19","2019",201803,"Fall",14180,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Music"
"2014-15","2015",201403,"Spring",34415,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,2,"2015","300 level course","Music"
"2015-16","2016",201502,"Winter",24486,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2016","300 level course","Music"
"2016-17","2017",201602,"Winter",21935,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"2017","300 level course","Dance"
"2013-14","2014",201303,"Spring",36541,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2014","200 level course","Music"
"2014-15","2015",201402,"Spring",34405,"L","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",3,0.083333333,1,"2015","300 level course","Music"
"2018-19","2019",201801,"Winter",24579,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,10,"2019","300 level course","Music"
"2016-17","2017",201602,"Spring",37128,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,4,"2017","400 level course","Music"
"2018-19","2019",201803,"Fall",14553,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,10,"2018","400 level course","Music"
"2015-16","2016",201502,"Spring",36803,"L","I","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Music"
"2018-19","2019",201802,"Winter",24683,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2019","400 level course","Music"
"2018-19","2019",201801,"Winter",26926,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,1,"2019","400 level course","Music"
"2013-14","2014",201303,"Winter",25289,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2014","100 level course","Music"
"2014-15","2015",201403,"Spring",31758,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",39,0.866666667,18,"2015","100 level course","Dance"
"2014-15","2015",201401,"Winter",24014,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","Music"
"2019-20","2020",201901,"Fall",14134,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2019","200 level course","Music"
"2016-17","2017",201601,"Spring",34279,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,4,"2017","300 level course","Music"
"2014-15","2015",201401,"Fall",14210,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2014","200 level course","Music"
"2015-16","2016",201502,"Winter",21841,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2016","400 level course","Dance"
"2014-15","2015",201402,"Spring",34046,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2015","200 level course","Music"
"2017-18","2018",201703,"Spring",34251,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",10,0.277777778,4,"2018","500 level course","Music"
"2018-19","2019",201802,"Spring",36885,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2019","400 level course","Music"
"2017-18","2018",201702,"Spring",34205,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,9,"2018","300 level course","Music"
"2016-17","2017",201603,"Fall",14599,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2016","600 level course","Music"
"2013-14","2014",201303,"Winter",28578,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2014","100 level course","Music"
"2013-14","2014",201303,"Winter",25162,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,5,"2014","100 level course","Music"
"2015-16","2016",201501,"Spring",33970,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,2,"2016","100 level course","Music"
"2013-14","2014",201303,"Winter",25089,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,4,"2014","300 level course","Music"
"2015-16","2016",201503,"Winter",23913,"E","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2016","400 level course","Music"
"2018-19","2019",201801,"Spring",33717,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2015-16","2016",201502,"Winter",24040,"I","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2016","100 level course","Music"
"2016-17","2017",201601,"Spring",34301,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2017","400 level course","Music"
"2016-17","2017",201603,"Fall",11759,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"2016","300 level course","Dance"
"2018-19","2019",201802,"Winter",24639,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2019","100 level course","Music"
"2014-15","2015",201402,"Fall",14421,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2014","600 level course","Music"
"2017-18","2018",201701,"Winter",24997,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,1,"2018","300 level course","Music"
"2018-19","2019",201801,"Fall",14213,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Music"
"2015-16","2016",201502,"Winter",24436,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",324,7.022222222,81,"2016","100 level course","Music"
"2014-15","2015",201401,"Winter",21786,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",18,0.4,18,"2015","100 level course","Dance"
"2018-19","2019",201803,"Winter",22506,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,1,"2019","200 level course","Music"
"2015-16","2016",201502,"Winter",23989,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2016","100 level course","Music"
"2018-19","2019",201802,"Winter",24736,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","200 level course","Music"
"2016-17","2017",201603,"Fall",14607,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2016","600 level course","Music"
"2013-14","2014",201302,"Spring",36466,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","100 level course","Music"
"2018-19","2019",201803,"Spring",33924,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Music"
"2017-18","2018",201701,"Fall",11881,"E","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",3,0.066666667,1,"2017","400 level course","Dance"
"2017-18","2018",201703,"Fall",14004,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",36,0.8,12,"2017","100 level course","Music"
"2013-14","2015",201304,"Summer",47047,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,2,"2014","100 level course","Music"
"2014-15","2015",201402,"Fall",14556,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,5,"2014","600 level course","Music"
"2017-18","2018",201703,"Fall",14396,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,2,"2017","700 level course","Music"
