"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2013-14","2014",201303,"Winter",22928,"S","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",29,0.644444444,11,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2017",201504,"Summer",42291,"U","V","SAPP","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",3,0.083333333,3,"2016","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Winter",26884,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",18,0.4,8,"2016","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201401,"Winter",26304,"S","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",7,0.259259259,7,"2015","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Winter",25817,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,2,"2017","600 level course","Special Education & Clinical Sciences"
"2019-20","2020",201901,"Winter",22163,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2020","400 level course","Education Studies"
"2016-17","2018",201604,"Summer",42214,"L","I","SAPP","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2017","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Spring",31949,"N","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",47,1.777777778,8,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2019-20","2020",201902,"Fall",17322,"U","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2019","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",35655,"L","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",16,0.444444444,5,"2015","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Spring",35504,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","500","Masters",96,2.666666667,29,"2017","500 level course","Special Education & Clinical Sciences"
"2016-17","2017",201603,"Spring",35490,"E","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,5,"2017","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",32261,"N","I","FHS","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,5,"2015","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Spring",31996,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",40,0.888888889,10,"2017","200 level course","Education Studies"
"2014-15","2015",201401,"Spring",31963,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",33,0.733333333,24,"2015","400 level course","Education Studies"
"2013-14","2014",201302,"Winter",23574,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",26,0.577777778,11,"2014","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201703,"Winter",22646,"L","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201703,"Winter",27510,"L","I","PREV","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2018","600 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Winter",23278,"L","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",20,0.555555556,5,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2019-20","2020",201901,"Winter",22207,"U","Z","EDUC","Self-Support","Graduate","Graduate","0","1","1","600/700","Masters",20,0.555555556,5,"2020","600 level course","Education Studies"
"2015-16","2016",201501,"Fall",16156,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,3,"2015","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201801,"Winter",26381,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2019","600 level course","Special Education & Clinical Sciences"
"2019-20","2020",201902,"Winter",22194,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2020","400 level course","Education Studies"
"2014-15","2016",201404,"Summer",42178,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,2,"2015","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201803,"Winter",27021,"L","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",75,2.083333333,25,"2019","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Fall",11976,"N","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",112,4.296296296,14,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201803,"Winter",22012,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",19,0.527777778,19,"2019","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201401,"Spring",35931,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2015","200 level course","Education Studies"
"2017-18","2018",201701,"Spring",31996,"L","I","EDUC","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",76,2.814814815,16,"2018","600 level course","Education Studies"
"2019-20","2020",201901,"Winter",22175,"L","I","EDST","Regular","Graduate","Graduate","0","1","1","600/700","Masters",4,0.111111111,1,"2020","600 level course","Education Studies"
"2017-18","2018",201703,"Winter",22695,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",88,2.444444444,22,"2018","600 level course","Education Studies"
"2017-18","2018",201701,"Fall",15720,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",11,0.407407407,8,"2017","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Spring",36435,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,2,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Winter",22348,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",22437,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,2,"2017","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Fall",11988,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2016","100 level course","Education Studies"
"2015-16","2016",201502,"Winter",21289,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",23,0.638888889,22,"2016","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Fall",16542,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",18,0.4,6,"2014","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",27715,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,5,"2014","600 level course","Education Studies"
"2017-18","2018",201701,"Fall",11778,"N","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,3,"2017","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",22440,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",48,1.066666667,13,"2017","200 level course","Counseling Psychology & Human Services"
"2014-15","2015",201401,"Winter",21190,"E","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",28,0.777777778,2,"2015","600 level course","Special Education & Clinical Sciences"
"2018-19","2019",201803,"Spring",35405,"E","I","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,9,"2019","400 level course","Special Education & Clinical Sciences"
"2016-17","2017",201602,"Winter",26647,"U","V","SAPP","Self-Support","Graduate","Graduate","0","1","1","500","Masters",6,0.166666667,2,"2017","500 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",34562,"U","V","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",13,0.361111111,4,"2014","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201603,"Fall",12289,"U","V","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2016","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Fall",15674,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,14,"2016","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Fall",16772,"L","I","PREV","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",16,0.592592593,4,"2016","600 level course","Counseling Psychology & Human Services"
"2018-19","2020",201804,"Summer",42049,"E","I","PREV","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2019","600 level course","Counseling Psychology & Human Services"
"2018-19","2019",201802,"Winter",21636,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",5,0.111111111,1,"2019","100 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",11305,"L","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",196,4.333333333,51,"2017","400 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Spring",39547,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,3,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Fall",12284,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,12,"2015","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Winter",26728,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",6,0.133333333,6,"2015","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2017",201504,"Summer",42306,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",22,0.488888889,21,"2016","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201703,"Spring",31919,"E","I","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",6,0.166666667,2,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201502,"Spring",31978,"U","V","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",8,0.222222222,2,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201502,"Winter",26853,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",14,0.311111111,7,"2016","400 level course","Substance Abuse Prevention Pgm"
"2019-20","2020",201901,"Fall",10846,"U","V","ASL","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",25,0.555555556,5,"2019","200 level course","Special Education & Clinical Sciences"
"2013-14","2015",201304,"Summer",47569,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",52,1.155555556,13,"2014","400 level course","Special Education & Clinical Sciences"
"2019-20","2020",201902,"Winter",22385,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,12,"2020","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Winter",21400,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",60,1.666666667,19,"2017","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",35931,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,3,"2015","200 level course","Education Studies"
"2014-15","2015",201401,"Winter",27308,"E","F","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,5,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2019-20","2020",201902,"Winter",21435,"E","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,3,"2020","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201302,"Spring",34849,"E","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2017",201504,"Summer",42186,"U","V","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",28,0.777777778,13,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201302,"Winter",26805,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",57,1.288888889,19,"2014","400 level course","Special Education & Clinical Sciences"
"2015-16","2016",201503,"Winter",22387,"U","V","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201302,"Spring",39501,"S","M","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",45,1.25,15,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201402,"Fall",10953,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",10,0.222222222,2,"2014","100 level course","Special Education & Clinical Sciences"
